ID,size1,size2,size3
163856,300.07703,200.075,200.05327
163876,300.06546,200.075,200.04613
163886,300.08514,200.075,200.05421
163901,300.08688,200.075,200.04764
163906,300.07553,200.075,200.0412
163926,300.08594,200.075,200.04683
163941,300.08752,200.075,200.04378
163946,300.0783,200.075,200.04807
163951,300.08344,200.075,200.0451
163961,300.08267,200.075,200.0523
163966,300.08005,200.075,200.04517
163976,300.079,200.075,200.075
163991,300.07855,200.075,200.06245
163996,300.08267,200.075,200.05167
164011,300.08752,200.075,200.05006
164021,300.09006,200.075,200.04648
164026,300.06158,200.075,200.05074
164031,300.059,200.075,200.04153
164081,300.08463,200.075,200.0506
164086,300.09128,200.075,200.05345
164091,300.0484,200.075,200.04546
164106,300.09262,200.075,200.04903
164121,300.07623,200.0714,200.04965
164126,300.07526,200.075,200.04848
164131,300.06308,200.075,200.01933
164141,300.06238,200.075,200.01192
164171,300.07217,200.075,200.04639
164176,300.07236,200.075,200.04938
164191,300.08704,200.075,200.06082
164196,300.0634,200.075,200.01826
164201,300.07083,200.075,200.04585
164231,300.07935,200.075,200.06116
164276,300.05136,200.075,200.05328
164286,300.08704,200.075,200.06204
164296,300.0687,200.075,200.04387
164301,300.0746,200.06389,200.04453
164306,300.0789,200.075,200.04907
164326,300.0908,200.075,200.0496
164331,300.0625,200.06201,200.04207
164346,300.07666,200.075,200.05817
164356,300.0836,200.075,200.03973
164371,300.08148,200.075,200.06075
164381,300.08856,200.075,200.06265
164426,300.081,200.075,200.04312
164431,300.05847,200.075,200.0641
164436,300.06125,200.075,200.05693
164441,300.09326,200.075,200.04391
164446,300.081,200.075,200.05312
164451,300.082,200.075,200.05148
164456,300.0807,200.075,200.05469
164476,300.07275,200.075,200.05971
164501,300.08536,200.075,200.06897
164511,300.07852,200.075,200.05779
164526,300.07678,200.075,200.04999
164541,300.09268,200.075,200.05197
164601,300.06168,200.075,200.05432
164606,300.08517,200.075,200.05142
164641,300.07538,200.075,200.04688
164656,300.0695,200.075,200.04968
164691,300.08023,200.075,200.05867
164701,300.0745,200.075,200.0591
164706,300.0763,200.075,200.05096
164711,300.0862,200.075,200.06111
164736,300.0821,200.075,200.04771
164746,300.083,200.075,200.05112
164756,300.07144,200.075,200.05981
164771,300.05392,200.075,200.05418
164776,300.06393,200.075,200.05717
164781,300.0576,200.07307,200.048
164786,300.0837,200.075,200.04114
164791,300.05414,200.075,200.06003
164826,300.0758,200.075,200.05435
164831,300.0521,200.075,200.05785
164836,300.07132,200.075,200.06567
164846,300.05396,200.075,200.03575
164861,300.05692,200.075,200.06139
164866,300.0706,200.075,200.06259
164881,300.0698,200.075,200.05743
164906,300.07272,200.075,200.06395
164926,300.06693,200.075,200.056
164936,300.05637,200.075,200.06343
164941,300.0788,200.075,200.06093
164946,300.0825,200.075,200.06122
164951,300.07257,200.075,200.06102
164966,300.06332,200.075,200.06244
164991,300.0667,200.075,200.05577
165001,300.07944,200.075,200.0587
165011,300.07867,200.0739,200.0519
165016,300.05545,200.075,200.0515
165051,300.064,200.075,200.0641
165056,300.0608,200.075,200.04813
165066,300.05914,200.075,200.05264
165076,300.05807,200.075,200.06432
165081,300.0726,200.075,200.05022
165086,300.08115,200.075,200.05469
165131,300.07083,200.075,200.06433
165136,300.06625,200.075,200.05385
165141,300.06387,200.075,200.05365
165146,300.06393,200.075,200.04733
165156,300.06537,200.075,200.05019
165171,300.08096,200.075,200.04987
165176,300.06195,200.075,200.05487
165186,300.06964,200.075,200.05733
165187,300.06937,200.075,200.04942
165206,300.07388,200.075,200.05946
165226,300.0788,200.075,200.03917
165266,300.05472,200.06975,200.04309
165291,300.09256,200.075,200.06012
165316,300.07962,200.075,200.0483
165341,300.0943,200.075,200.04039
165346,300.10117,200.075,200.04138
165351,300.087,200.075,200.03784
165361,300.08667,200.075,200.0582
165381,300.08228,200.075,200.05377
165386,300.06918,200.075,200.04219
165391,300.07104,200.075,200.03725
165396,300.051,200.075,200.0483
165831,300.07532,200.075,200.04227
165851,300.06546,200.075,200.02841
165866,300.04974,200.075,200.0358
165886,300.0617,200.075,200.04227
165901,300.06454,200.075,200.04086
165916,300.05988,200.075,200.03964
165956,300.05096,200.075,200.03091
165961,300.06146,200.075,200.04784
165976,300.03058,200.0654,199.982
165981,300.04245,200.07433,200.00548
166011,300.09677,200.075,200.03764
166016,300.08838,200.075,200.03107
166021,300.09866,200.075,200.04097
166026,300.10016,200.075,200.02557
166031,300.08774,200.075,200.0317
166046,300.0882,200.075,200.02495
166051,300.10184,200.075,200.03996
166066,300.0939,200.075,200.04214
166076,300.1198,200.075,200.01991
166091,300.09418,200.075,200.03073
166096,300.10315,200.075,200.03418
166146,300.12314,200.075,200.06433
166161,300.1232,200.075,200.05779
166171,300.11203,200.075,200.05891
166176,300.09207,200.075,200.03589
166181,300.1063,200.075,200.04388
166191,300.1138,200.075,200.06862
166196,300.09088,200.075,200.05142
166201,300.1229,200.075,200.06459
166216,300.09912,200.075,200.0384
166236,300.11023,200.075,200.04362
166241,300.0918,200.075,200.04376
166246,300.1082,200.075,200.04256
166256,300.09518,200.075,200.04814
166261,300.1171,200.075,200.0493
166266,300.10013,200.075,200.03198
166271,300.11014,200.075,200.04762
166291,300.09842,200.075,200.02844
166306,300.10345,200.075,200.05536
166316,300.12286,200.075,200.0477
166321,300.0797,200.075,200.03914
166346,300.0786,200.075,200.0329
166351,300.09387,200.075,200.04218
166361,300.104,200.075,200.04245
166376,300.1058,200.075,200.04245
166386,300.09625,200.075,200.06233
166391,300.09717,200.075,200.0597
166421,300.09985,200.075,200.05359
166451,300.08292,200.075,200.05258
166461,300.09363,200.075,200.05104
166471,300.08514,200.075,200.02768
166496,300.09546,200.075,200.05693
166516,300.094,200.075,200.04774
166521,300.102,200.075,200.04776
166541,300.08295,200.075,200.03232
166561,300.08517,200.075,200.02675
166571,300.10022,200.075,200.05257
166586,300.10352,200.075,200.03384
166601,300.07043,200.075,200.01753
166611,300.0981,200.075,200.03041
166631,300.10583,200.075,200.04282
166671,300.0994,200.075,200.04257
166676,300.1009,200.075,200.03903
166701,300.10504,200.075,200.04831
166706,300.10034,200.075,200.05066
166721,300.0896,200.075,200.0439
166726,300.1123,200.075,200.04478
166736,300.10382,200.075,200.03748
166746,300.07632,200.075,200.02733
166751,300.1093,200.075,200.047
166771,300.101,200.075,200.0506
166791,300.08438,200.075,200.01685
166796,300.09753,200.075,200.02657
166816,300.07785,200.075,200.02058
166826,300.07803,200.075,200.01706
166831,300.10507,200.075,200.05441
166881,300.10223,200.075,200.03357
166886,300.0758,200.075,200.04767
166901,300.0983,200.075,200.05331
166906,300.09613,200.075,200.04568
166916,300.0898,200.075,200.03978
166931,300.1138,200.075,200.05338
166971,300.08188,200.075,200.03528
166991,300.09637,200.075,200.02655
167016,300.09042,200.075,200.03426
167021,300.0885,200.075,200.03467
167066,300.10968,200.075,200.0512
167071,300.10458,200.075,200.03998
167086,300.1061,200.075,200.03857
167096,300.11157,200.075,200.05313
167116,300.07175,200.075,200.03902
167136,300.07745,200.075,200.02455
167156,300.06702,200.075,200.01074
167166,300.08966,200.075,200.0407
167171,300.09644,200.075,200.0261
167186,300.09396,200.075,200.03728
167201,300.06476,200.075,200.03578
167221,300.0863,200.075,200.04271
167226,300.08755,200.075,200.04602
167246,300.09766,200.075,200.04341
167251,300.08563,200.075,200.02478
167261,300.0952,200.075,200.04762
167266,300.08795,200.075,200.04666
167336,300.0894,200.075,200.04114
167351,300.0976,200.075,200.0465
167366,300.07217,200.075,200.01414
167391,300.10574,200.075,200.06108
167401,300.1059,200.075,200.04916
167406,300.08655,200.075,200.04411
167421,300.0796,200.075,200.05222
167446,300.08423,200.075,200.04701
167456,300.06427,200.075,200.02882
167466,300.104,200.075,200.02525
167481,300.0965,200.075,200.02766
167506,300.06625,200.075,200.01273
167516,300.1076,200.075,200.05473
167581,300.06134,200.075,200.01537
167586,300.0211,200.075,199.98395
167591,300.0519,200.075,200.01259
167601,300.0553,200.075,199.99908
167606,300.07465,200.075,200.01111
167641,300.0433,200.075,200.00545
167656,300.05698,200.075,200.01888
167661,300.03714,200.075,200.00581
167671,300.05432,200.075,199.99216
167681,300.05035,200.075,199.98062
167691,300.05893,200.075,199.99908
167701,300.09085,200.075,200.01723
167721,300.05966,200.075,200.01782
167801,300.0166,200.075,199.99281
167816,300.0629,200.075,200.01326
167836,300.04874,200.075,200.01166
167901,300.0561,200.075,200.00671
167911,300.04675,200.075,199.98659
167926,300.0371,200.075,199.9909
167936,300.0368,200.075,200.0031
167941,300.04904,200.075,200.0119
167956,300.06097,200.075,200.00551
167976,300.06702,200.075,200.01772
167986,300.0634,200.075,200.00429
167991,300.06915,200.075,200.00943
167996,300.15,200.075,200.00084
168116,300.0698,200.075,200.02509
168141,300.04858,200.075,200.00105
168146,300.0691,200.075,200.0214
168156,300.0667,200.075,200.01895
168161,300.06918,200.075,199.9997
168171,300.0642,200.075,200.01065
168231,300.0564,200.075,200.01346
168256,300.0751,200.075,200.00081
168586,300.06247,200.075,200.00551
168656,300.05704,200.075,200.00241
168659,300.0666,200.075,200.02477
168706,300.06778,200.075,200.00801
168716,300.08197,200.075,200.01482
168721,300.05563,200.075,200.01425
168731,300.04245,200.075,200.00673
168741,300.03973,200.075,199.98763
168746,300.06378,200.075,200.01749
168756,300.053,200.075,200.01422
168766,300.06207,200.075,200.0175
168811,300.04468,200.075,200.01161
168816,300.05832,200.075,200.00468
168826,300.06082,200.075,200.01413
168846,300.04733,200.075,200.01402
168851,300.03336,200.075,200.01799
168866,300.05524,200.075,200.02574
168871,300.0524,200.075,200.00642
168876,300.0509,200.075,200.00874
168911,300.06104,200.075,200.03522
168921,300.04724,200.075,200.00987
168931,300.02728,200.075,199.96977
168941,300.04846,200.075,200.01678
168961,300.07104,200.075,200.02402
168966,300.0408,200.075,200.00603
168971,300.06027,200.075,200.00157
168996,300.05682,200.075,200.02185
169011,300.0693,200.075,200.02267
169021,300.06326,200.075,200.01888
169041,300.06165,200.075,200.03577
169046,300.0803,200.075,200.02214
169061,300.07907,200.075,200.01555
169076,300.09058,200.075,200.04713
169121,300.08594,200.075,200.075
169126,300.08356,200.075,200.075
169131,300.07056,200.075,200.05795
169151,300.06906,200.075,200.07224
169156,300.08502,200.075,200.06294
169161,300.08536,200.075,200.0484
169166,300.06537,200.075,200.06848
169181,300.08942,200.075,200.06097
169206,300.06714,200.075,200.06393
169211,300.05722,200.075,200.02736
169216,300.0908,200.075,200.06587
169231,300.07962,200.075,200.02386
169246,300.0779,200.075,200.06667
169256,300.06848,200.075,200.06415
169296,300.06952,200.075,200.01804
169306,300.06915,200.075,200.03093
169326,300.0659,200.075,200.0303
169336,300.07523,200.075,200.04073
169341,300.06973,200.075,200.03223
169351,300.07544,200.075,200.0257
169356,300.06207,200.075,200.03195
169381,300.08542,200.075,200.07253
169386,300.06854,200.075,200.04582
169421,300.0667,200.075,200.06587
169426,300.10095,200.075,200.06903
169431,300.07126,200.075,200.06898
169441,300.08527,200.075,200.04953
169446,300.09012,200.075,200.06378
169451,300.1009,200.075,200.06721
169461,300.08597,200.075,200.06383
169476,300.11627,200.075,200.05548
169486,300.06732,200.075,200.06165
169491,300.11258,200.075,200.04808
169496,300.08505,200.075,200.05405
169501,300.08875,200.075,200.05652
169506,300.08432,200.075,200.05048
169551,300.0725,200.075,200.05415
169556,300.08527,200.075,200.06148
169566,300.10153,200.075,200.06786
169571,300.06766,200.075,200.05272
169576,300.07306,200.075,200.05537
169581,300.09872,200.075,200.05087
169586,300.0761,200.075,200.05525
169596,300.08972,200.075,200.05365
169616,300.07593,200.075,200.05437
169626,300.0632,200.075,200.06963
169661,300.04413,200.075,200.0251
169666,300.03864,200.075,200.02806
169676,300.02997,200.075,200.0268
169681,300.06326,200.075,200.02045
169691,300.05356,200.075,200.02208
169706,300.06,200.075,200.06209
169711,300.0698,200.075,200.06068
169716,300.0663,200.075,200.04675
169726,300.0559,200.075,200.05637
169741,300.06454,200.075,200.05702
169761,300.06686,200.075,200.05598
169766,300.05334,200.075,200.05113
169776,300.05307,200.075,200.075
169786,300.05646,200.075,200.05377
169811,300.05942,200.075,200.05913
169816,300.06738,200.075,200.05254
169821,300.06833,200.075,200.04677
169826,300.06958,200.075,200.05032
169841,300.05655,200.075,200.0593
169851,300.08,200.075,200.05225
169861,300.06577,200.075,200.05568
169881,300.06906,200.075,200.05878
169906,300.09857,200.075,200.03648
169911,300.08054,200.075,200.07251
169916,300.0658,200.075,200.05603
169921,300.0582,200.075,200.07166
169926,300.09573,200.075,200.05705
169946,300.0862,200.075,200.04637
169971,300.06616,200.075,200.07152
169976,300.06998,200.075,200.05557
169991,300.06985,200.075,200.04738
169996,300.06912,200.075,200.05127
170056,300.0623,200.075,200.04881
170066,300.07004,200.075,200.05376
170071,300.1023,200.075,200.04402
170091,300.08783,200.075,200.05664
170101,300.07974,200.075,200.04713
170106,300.06198,200.075,200.04416
170111,300.0884,200.075,200.05252
170116,300.07043,200.075,200.06029
170126,300.0793,200.075,200.04257
170141,300.0725,200.075,200.04367
170146,300.07565,200.075,200.05954
170151,300.07477,200.075,200.05275
170156,300.09805,200.075,200.0488
170171,300.08954,200.075,200.04669
170181,300.0815,200.075,200.05618
170196,300.06616,200.075,200.06197
170211,300.07587,200.075,200.0572
170216,300.09265,200.075,200.05167
170221,300.06577,200.075,200.04665
170226,300.07462,200.075,200.0681
170236,300.0819,200.075,200.05821
170246,300.08435,200.075,200.04147
170256,300.06622,200.075,200.03595
170291,300.0809,200.075,200.0642
170321,300.07288,200.075,200.06218
170326,300.08102,200.075,200.05577
170331,300.07358,200.075,200.04884
170336,300.0913,200.075,200.07254
170351,300.08463,200.075,200.0419
170356,300.0754,200.075,200.05698
170366,300.07904,200.075,200.04613
170376,300.09122,200.075,200.07266
170386,300.0777,200.075,200.06285
170391,300.08487,200.075,200.05829
170401,300.09125,200.075,200.05002
170411,300.07776,200.075,200.06018
170456,300.10678,200.075,200.05176
170461,300.07718,200.075,200.04303
170466,300.07898,200.075,200.05339
170471,300.09113,200.075,200.05673
170486,300.07104,200.075,200.06773
170491,300.0757,200.075,200.07103
170496,300.06137,200.075,200.05359
170511,300.123,200.075,200.06664
170516,300.08026,200.075,200.05959
170521,300.09143,200.075,200.04857
170526,300.07794,200.075,200.04091
170531,300.083,200.075,200.04445
170541,300.07306,200.075,200.05594
170606,300.08606,200.075,200.05869
170611,300.15,200.075,200.06001
170616,300.07068,200.075,200.0458
170626,300.077,200.075,200.04465
170706,300.0808,200.075,200.04716
170711,300.07733,200.075,200.06029
170731,300.0746,200.075,200.05557
170741,300.09924,200.075,200.0585
170771,300.07523,200.075,200.05284
170796,300.0699,200.075,200.06137
170811,300.08322,200.075,200.04857
170826,300.08176,200.075,200.05138
170841,300.15,200.075,200.03658
170856,300.0845,200.075,200.03735
170866,300.08698,200.075,200.05096
170871,300.06744,200.075,200.06401
170896,300.06342,200.075,200.05281
170906,300.0651,200.075,200.05115
170911,300.09225,200.075,200.04837
170966,300.09534,200.075,200.05972
171001,300.081,200.075,200.06468
171006,300.08246,200.075,200.06223
171011,300.08698,200.075,200.05598
171046,300.08423,200.075,200.05728
171051,300.08652,200.075,200.05852
171056,300.08954,200.075,200.05219
171071,300.09436,200.075,200.0408
171081,300.0806,200.075,200.05379
171091,300.1038,200.075,200.06267
171106,300.08765,200.075,200.075
171131,300.08398,200.075,200.05952
171141,300.09003,200.075,200.06396
171156,300.094,200.075,200.07115
171191,300.06433,200.075,200.05536
171206,300.08377,200.075,200.0619
171211,300.10376,200.075,200.06522
171216,300.07907,200.075,200.05528
171221,300.08832,200.075,200.06528
171226,300.08484,200.075,200.05771
171246,300.08987,200.075,200.0567
171271,300.10114,200.075,200.06868
171321,300.11346,200.075,200.07492
171331,300.09738,200.075,200.06323
171356,300.09116,200.075,200.06157
171411,300.07486,200.075,200.075
171416,300.09286,200.075,200.05368
171421,300.07822,200.075,200.05602
171436,300.09656,200.075,200.07063
171451,300.06744,200.075,200.05424
171456,300.0836,200.075,200.072
171461,300.08563,200.075,200.06393
171476,300.08365,200.075,200.06242
171486,300.08112,200.075,200.0709
171491,300.10333,200.075,200.06082
171516,300.07095,200.075,200.07112
171521,300.08966,200.075,200.0679
171526,300.07678,200.075,200.06155
171531,300.07022,200.075,200.06407
171536,300.08002,200.075,200.075
171551,300.09265,200.075,200.06285
171561,300.07065,200.075,200.06567
171576,300.08136,200.075,200.06837
171581,300.07205,200.075,200.06459
171586,300.09103,200.075,200.06671
171591,300.07935,200.075,200.075
171611,300.0763,200.075,200.06058
171616,300.0919,200.075,200.05415
171631,300.0682,200.075,200.06784
171646,300.0838,200.075,200.054
171661,300.08813,200.075,200.05273
171671,300.0963,200.075,200.04718
171676,300.09448,200.075,200.0576
171681,300.1061,200.075,200.06396
171691,300.0896,200.075,200.06035
171696,300.08636,200.075,200.06927
171701,300.07623,200.075,200.04865
171706,300.10333,200.075,200.0503
171716,300.06146,200.075,200.07246
171741,300.0592,200.075,200.02003
171746,300.0799,200.075,200.05157
171751,300.0661,200.075,200.0525
171796,300.0943,200.075,200.05989
171821,300.07327,200.075,200.05789
171826,300.09592,200.075,200.05492
171866,300.0861,200.075,200.07257
171891,300.07013,200.075,200.06741
171951,300.08664,200.075,200.04799
171971,300.06598,200.075,200.05261
172021,300.07623,200.075,200.0546
172046,300.07547,200.075,200.07347
172056,300.0752,200.075,200.05104
172091,300.09137,200.075,200.05539
172096,300.0676,200.075,200.05075
172156,300.07077,200.075,200.05585
172171,300.0607,200.075,200.03291
172186,300.0756,200.075,200.05869
172191,300.0691,200.075,200.075
172196,300.09772,200.075,200.03822
172206,300.07544,200.075,200.05835
172211,300.08862,200.075,200.05641
172256,300.07816,200.075,200.0549
172276,300.08148,200.075,200.0644
172291,300.08527,200.075,200.07222
172301,300.08334,200.075,200.0671
172311,300.09238,200.075,200.04646
172321,300.0923,200.075,200.04068
172331,300.0761,200.075,200.02925
172336,300.05795,200.075,200.02238
172366,300.0788,200.075,200.05339
172376,300.0952,200.075,200.0493
172381,300.10474,200.075,200.06244
172416,300.08752,200.075,200.05408
172446,300.09946,200.075,200.0591
172456,300.08887,200.075,200.04752
172466,300.0652,200.075,200.05573
172491,300.0831,200.075,200.07072
172501,300.08188,200.075,200.05637
172506,300.0763,200.075,200.075
172516,300.1073,200.075,200.05086
172541,300.10278,200.075,200.06194
172546,300.0952,200.075,200.05782
172556,300.10928,200.075,200.05035
172561,300.09454,200.075,200.03757
172566,300.10287,200.075,200.05762
172626,300.07657,200.075,200.05838
172636,300.09238,200.075,200.075
172641,300.09726,200.075,200.06235
172646,300.10345,200.075,200.0531
172686,300.08734,200.075,200.05125
172741,300.09018,200.075,200.04921
172751,300.10202,200.075,200.05164
172756,300.09906,200.075,200.06044
172761,300.08896,200.075,200.0539
172766,300.08606,200.075,200.05316
172816,300.08804,200.075,200.0493
172821,300.10376,200.075,200.0566
172836,300.0753,200.075,200.05037
172841,300.08835,200.075,200.0583
172851,300.07477,200.075,200.07298
172856,300.08258,200.075,200.05418
172866,300.09265,200.075,200.0604
172871,300.0777,200.075,200.07112
172876,300.0804,200.075,200.05864
172881,300.09845,200.075,200.05557
172911,300.09705,200.075,200.06607
172966,300.08322,200.075,200.05666
172986,300.1099,200.075,200.04774
173016,300.1005,200.075,200.05724
173031,300.10715,200.075,200.06197
173036,300.10272,200.075,200.04332
173046,300.10196,200.075,200.0586
173051,300.09604,200.075,200.0636
173061,300.08398,200.075,200.04475
173086,300.10434,200.075,200.06422
173091,300.11694,200.075,200.0581
173101,300.09573,200.075,200.05173
173116,300.11038,200.075,200.0481
173121,300.0959,200.075,200.06772
173136,300.10526,200.075,200.04376
173141,300.11383,200.075,200.05418
173161,300.09256,200.075,200.06715
173171,300.1314,200.075,200.05249
173181,300.15,200.075,200.05899
173206,300.11505,200.075,200.06908
173211,300.09988,200.075,200.0517
173216,300.10324,200.075,200.05786
173226,300.09485,200.075,200.05196
173236,300.09506,200.075,200.05988
173246,300.15,200.075,200.04958
173251,300.08603,200.075,200.06433
173256,300.0889,200.075,200.04955
173261,300.11203,200.075,200.04329
173286,300.0916,200.075,200.04929
173291,300.08945,200.075,200.06294
173311,300.15,200.075,200.05232
173326,300.0967,200.075,200.04016
173331,300.09354,200.075,200.04831
173341,300.09448,200.075,200.06001
173361,300.08606,200.075,200.04243
173371,300.09814,200.075,200.04665
173381,300.10428,200.075,200.0487
173406,300.10245,200.075,200.04037
173416,300.11224,200.075,200.05359
173421,300.08664,200.075,200.05385
173431,300.09607,200.075,200.04633
173436,300.10138,200.075,200.04445
173451,300.09488,200.075,200.04613
173461,300.09088,200.075,200.05516
173476,300.08337,200.075,200.05745
173481,300.10538,200.075,200.0462
173516,300.15,200.075,200.03334
173526,300.1061,200.075,200.04933
173561,300.08853,200.075,200.05606
173571,300.0726,200.075,200.0656
173801,300.0441,200.075,200.00278
173811,300.07098,200.075,200.04765
173836,300.05545,200.075,200.01653
173896,300.0199,200.075,200.00822
173906,299.9941,200.075,200.00008
173961,299.99936,200.075,199.99333
173971,299.99054,200.075,199.98111
173981,300.01724,200.075,199.99434
173991,299.99356,200.075,199.99
174001,300.00955,200.075,199.97372
174006,300.00623,200.075,199.98679
174036,299.9803,200.075,199.97014
174046,299.99863,200.075,199.99068
174056,300.00348,200.075,199.98727
174071,300.0113,200.075,199.98788
174081,300.00052,200.075,199.96964
174106,300.0085,200.075,200.00034
174116,300.00873,200.075,200.00267
174121,300.0122,200.075,200.00133
174146,300.0054,200.075,199.98953
174156,300.0028,200.075,200.00363
174176,300.01028,200.075,200.00522
174181,300.01834,200.075,199.99866
174201,300.00555,200.075,200.0067
174211,300.01343,200.075,200.0002
174236,300.02917,200.075,200.01544
174251,300.00974,200.075,200.01535
174271,300.0081,200.075,200.0167
174336,299.99902,200.075,200.03722
174346,300.005,200.075,200.00314
174381,299.98782,200.075,200.02245
174386,299.99985,200.075,200.0042
174391,299.99014,200.075,199.98636
174416,299.9836,200.075,199.98532
174436,299.99454,200.075,199.99806
174441,299.99393,200.075,200.00864
174446,299.98996,200.075,200.0257
174461,299.99576,200.075,200.01859
174486,299.99115,200.075,199.98228
174511,299.9898,200.075,199.9976
174526,300.00427,200.075,200.00171
174541,300.00958,200.075,200.00513
174546,300.01434,200.075,200.0058
174571,299.9899,200.075,200.00052
174581,300.00668,200.075,199.9963
174596,299.96786,200.075,199.98518
174636,300.00543,200.075,199.99794
174641,300.0185,200.075,199.97794
174651,300.0046,200.075,199.98914
174661,299.9862,200.075,199.98363
174676,299.99048,200.075,199.98714
174691,299.95535,200.075,199.96869
174696,299.95963,200.075,199.95892
174711,299.97827,200.075,199.97168
174731,299.9969,200.075,199.97859
174736,299.98282,200.075,199.96173
174756,300.0017,200.075,199.99667
174761,299.99072,200.075,199.9797
174766,299.9744,200.075,199.95593
174781,300.00488,200.075,199.9661
174816,299.9892,200.075,199.96962
174826,299.98193,200.075,199.92802
174871,299.97775,200.075,199.95528
174881,299.9893,200.075,199.95184
174926,299.99454,200.075,199.95271
174936,299.96127,200.075,199.96259
174956,299.999,200.075,199.97934
174961,299.9996,200.075,199.96945
174966,300.01913,200.075,199.97029
174981,299.9737,200.075,199.93689
174991,300.01834,200.075,200.0112
175001,300.01758,200.075,200.005
175011,299.98843,200.075,199.99852
175021,299.97473,200.075,199.98701
175026,299.9935,200.075,199.99408
175031,299.98495,200.075,199.97543
175036,299.9964,200.075,199.96584
175051,299.97983,200.075,199.98898
175056,299.98053,200.075,199.99387
175066,300.0056,200.075,199.9903
175071,300.00232,200.075,199.98686
175076,300.0146,200.075,199.9922
175081,300.00473,200.075,199.98842
175091,299.99442,200.075,199.9788
175116,300.00723,200.075,200.00378
175126,300.0027,200.075,199.99347
175136,300.01602,200.075,200.00241
175146,300.01703,200.075,200.0046
175166,300.0171,200.075,199.99525
175176,300.00476,200.075,200.00764
175191,300.01004,200.075,200.01338
175206,300.01343,200.075,199.99054
175211,299.98276,200.075,199.99362
175221,300.0049,200.075,200.0044
175241,300.01636,200.075,199.99258
175256,300.0182,200.075,200.0066
175266,300.04266,200.075,199.9889
175271,300.01303,200.075,199.9944
175281,300.01624,200.075,199.99553
175286,300.02,200.075,200.00508
175311,299.99814,200.075,199.99115
175321,300.00415,200.075,199.9769
175336,300.01126,200.075,200.00124
175341,300.01733,200.075,200.00705
175346,300.01587,200.075,200.00854
175356,300.01407,200.075,200.00475
175396,300.01736,200.075,200.0065
175401,300.02142,200.075,199.9961
175411,300.00366,200.075,199.99792
175416,300.01743,200.075,200.00198
175421,299.9871,200.075,199.98805
175436,300.0223,200.075,199.99721
175456,300.0191,200.075,199.9964
175461,300.02335,200.075,199.98024
175476,300.0472,200.075,200.0026
175486,300.0929,200.075,200.05936
175521,300.08795,200.075,200.04616
175531,300.0656,200.075,200.075
175731,299.99585,200.075,199.9925
175751,299.99973,200.075,199.98274
175776,299.99268,200.075,199.9862
175811,299.9914,200.075,199.98363
175836,299.99518,200.075,199.97696
175866,300.0105,200.075,199.97832
175911,299.96924,200.075,199.96024
175961,299.99805,200.075,199.9717
176111,299.96948,200.075,199.97235
176131,299.98386,200.075,199.93404
176241,299.9846,200.075,199.93173
